Username,Site,Customer,Updated By,ImageAttached,Route,Operator,Timedate,Annotation,Comment,Overall Result,Beta-lactams Result,Beta-lactams Level,Ceftiofur Result,Ceftiofur Level,Tetracyclines Result,Tetracyclines Level,Sulfonamides Result,Sulfonamides Level,Raw QR,Test Type,Batch Number
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"347","JH",06-04-2026 15:25,,,Negative,Negative,2.57,Negative,2.61,Negative,3.38,Negative,2.54,05250725E007004058,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"222","SS",06-04-2026 14:54,,,Negative,Negative,2.33,Negative,3.22,Negative,4.3,Negative,3.1,05251106E008001232,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"MS","MS",06-04-2026 14:01,,,Negative,Negative,1.77,Negative,3.31,Negative,3.64,Negative,3.02,05250428E002018872,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"57","MP",06-04-2026 15:45,,,Negative,Negative,2.18,Negative,3.14,Negative,3.89,Negative,2.94,05251106E008015029,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"960","JOUNI",06-04-2026 15:34,,,Negative,Negative,1.98,Negative,2.97,Negative,4.1,Negative,2.94,,MilkSafe™ FAST CM1-3BTS ,
Sjk2,Seinäjoki,Valio,Sjk2,False,"152","OL",06-04-2026 15:08,,,Negative,Negative,2.24,Negative,3.19,Negative,4.08,Negative,3.05,05251106E008001172,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"132","VS",06-04-2026 14:12,,,Negative,Negative,2.76,Negative,3.63,Negative,4.59,Negative,3.54,05251106E008002039,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"491","TP",06-04-2026 15:58,,,Negative,Negative,2.21,Negative,3.13,Negative,4.01,Negative,2.98,05251106E008000124,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"648","JJ",06-04-2026 15:21,,,Negative,Negative,1.86,Negative,2.82,Negative,3.53,Negative,2.65,05251106E008002129,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"62","JT",06-04-2026 16:06,,,Negative,Negative,1.66,Negative,2.68,Negative,3.53,Negative,2.75,05251106E008016258,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"38","AM",06-04-2026 14:55,,,Negative,Negative,2.56,Negative,3.77,Negative,4.73,Negative,3.59,05251106E008017637,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"408","MV",06-04-2026 16:40,,,Negative,Negative,1.74,Negative,2.98,Negative,3.55,Negative,2.71,05251106E008016551,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"298","SN",06-04-2026 16:03,,,Negative,Negative,2.09,Negative,2.85,Negative,3.91,Negative,2.74,,MilkSafe™ FAST CM1-3BTS ,
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"830","AV",06-04-2026 16:43,,,Negative,Negative,1.96,Negative,2.61,Negative,3.24,Negative,2.58,05250725E007003039,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"72","JV",06-04-2026 15:21,,,Negative,Negative,2.18,Negative,3.14,Negative,3.7,Negative,2.96,05251106E008000627,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL03,Jyväskylä,Valio,LabraJKL03,False,"626","TT",06-04-2026 15:47,,,Negative,Negative,2,Negative,2.77,Negative,3.75,Negative,2.81,05250725E007000691,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"574","SL",06-04-2026 17:16,,,Negative,Negative,2.45,Negative,3.14,Negative,4.08,Negative,2.95,05251106E008018527,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"800","JK",06-04-2026 16:07,,,Negative,Negative,2.37,Negative,3.2,Negative,3.79,Negative,2.91,05250428E002021283,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk6,Seinäjoki,Valio,Sjk6,False,"205","JJ",06-04-2026 17:14,,,Negative,Negative,2.2,Negative,3.03,Negative,4.14,Negative,2.92,05251106E008002138,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"503","JM",06-04-2026 18:14,,,Negative,Negative,2.07,Negative,3.23,Negative,4.28,Negative,3.06,05251106E008014748,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"685","SV",06-04-2026 16:55,,,Negative,Negative,2.02,Negative,2.86,Negative,3.74,Negative,2.75,05250428E002019522,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk2,Seinäjoki,Valio,Sjk2,False,"318","SN",06-04-2026 18:55,,,Negative,Negative,1.99,Negative,2.99,Negative,3.78,Negative,2.92,05251106E008004156,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"572","VH",06-04-2026 19:43,,,Negative,Negative,2.36,Negative,3.13,Negative,4.2,Negative,3.11,05251106E008016115,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"73","PW",06-04-2026 18:46,,,Negative,Negative,2.6,Negative,3.34,Negative,4.45,Negative,3.28,05251106E008004371,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"6","AH",06-04-2026 19:44,,,Negative,Negative,1.98,Negative,2.68,Negative,3.84,Negative,2.71,05250725E007023430,MilkSafe™ FAST CM1-3BTS ,250725E007
Oulu2,Oulu,Valio,Oulu2,False,"36","MT",06-04-2026 20:53,,,Negative,Negative,1.72,Negative,2.31,Negative,3.42,Negative,2.44,05250725E007024440,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"74","PW",06-04-2026 21:33,,,Negative,Negative,2.3,Negative,3.21,Negative,4.08,Negative,3.04,05251106E008000526,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"91","MR",06-04-2026 22:26,,,Negative,Negative,2.85,Negative,3.72,Negative,4.76,Negative,3.64,05251106E008000930,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"171","KH",07-04-2026 00:14,,,Negative,Negative,2.21,Negative,2.81,Negative,3.46,Negative,2.7,05250725E007003046,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"218","JO",06-04-2026 23:45,,,Negative,Negative,2.35,Negative,3.15,Negative,3.93,Negative,2.99,05251106E008004005,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"382","AV",07-04-2026 00:20,,,Negative,Negative,2.01,Negative,2.9,Negative,3.65,Negative,2.91,05250725E007003171,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"61","TONI",07-04-2026 00:36,,,Negative,Negative,1.31,Negative,2.24,Negative,3.18,Negative,2.4,05251106E008016737,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"615","SV",06-04-2026 23:08,,,Negative,Negative,2.11,Negative,3.08,Negative,3.83,Negative,3.06,05250428E002018882,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk6,Seinäjoki,Valio,Sjk6,False,"336","MH",07-04-2026 00:12,,,Negative,Negative,2.49,Negative,3.16,Negative,4.07,Negative,3.07,05251106E008004060,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"418","JT",07-04-2026 00:58,,,Negative,Negative,2.01,Negative,2.82,Negative,3.7,Negative,2.74,05251106E008016131,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"458","TH",07-04-2026 01:41,,,Negative,Negative,2.25,Negative,3.1,Negative,4.01,Negative,3,05251106E008014574,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"575","VH",07-04-2026 01:46,,,Negative,Negative,2.12,Negative,3.02,Negative,3.83,Negative,2.9,05251106E008016045,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"112","T J",07-04-2026 00:09,,,Negative,Negative,1.98,Negative,2.96,Negative,3.21,Negative,2.79,05251106E008004252,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"151","JT",07-04-2026 01:14,,,Negative,Negative,2.65,Negative,3.28,Negative,4.25,Negative,3.14,05251106E008004200,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"58","JS",07-04-2026 01:58,,,Negative,Negative,2.25,Negative,3.22,Negative,3.89,Negative,3.05,05251106E008016915,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"28","JL",07-04-2026 01:00,,,Negative,Negative,1.66,Negative,2.42,Negative,3.9,Negative,2.78,05250725E007024382,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"41","IL",07-04-2026 00:24,,,Negative,Negative,2.65,Negative,3.35,Negative,4.31,Negative,3.32,,MilkSafe™ FAST CM1-3BTS ,
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"401","LT",07-04-2026 02:10,,,Negative,Negative,2.47,Negative,3.32,Negative,4.23,Negative,3.09,05251106E008016456,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"305","AP",07-04-2026 01:34,,,Negative,Negative,2.22,Negative,3.33,Negative,4.11,Negative,3.14,05251106E008004012,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"294","AH",07-04-2026 01:36,,,Negative,Negative,2.32,Negative,3.31,Negative,3.99,Negative,3.21,05251106E008004043,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"493","JK",07-04-2026 02:24,,,Negative,Negative,2.17,Negative,3.11,Negative,4.06,Negative,2.93,05251106E008018167,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"141","TH",07-04-2026 01:44,,,Negative,Negative,2.05,Negative,3.54,Negative,3.99,Negative,3.26,05251106E008004041,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"181","JH",07-04-2026 02:29,,,Negative,Negative,2.23,Negative,3.16,Negative,4.1,Negative,2.99,05251106E008008987,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"613","TK",07-04-2026 00:56,,,Negative,Negative,3.24,Negative,3.82,Negative,4.66,Negative,3.59,05250428E002017654,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"51","MR",07-04-2026 02:40,,,Negative,Negative,2.21,Negative,3.32,Negative,4.11,Negative,3.11,05251106E008016286,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"641","RTN",07-04-2026 02:33,,,Negative,Negative,2.23,Negative,2.83,Negative,3.46,Negative,2.77,05250725E007000562,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"226","TL",07-04-2026 02:08,,,Negative,Negative,2.36,Negative,3.3,Negative,4.19,Negative,3.22,05251106E008004032,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"774","AH",07-04-2026 01:16,Confirmation,,Negative,Negative,2.32,Negative,3.69,Negative,4.16,Negative,3.34,05250428E002017614,MilkSafe™ FAST CM1-3BTS ,250428E002
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"774","AH",07-04-2026 01:11,Original,,Positive,Negative,1.21,Negative,3.6,Positive,0.39,Negative,3.1,05250428E002019308,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"435","AA",07-04-2026 03:00,Confirmation,,Negative,Negative,2.14,Negative,3.06,Negative,3.72,Negative,2.86,05251106E008001435,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"435","AA",07-04-2026 02:54,Original,,Positive,Negative,1.35,Negative,3.4,Positive,0.17,Negative,3.06,05251106E008018112,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"435","AA",07-04-2026 03:00,SecondConfirmation,,Negative,Negative,2.48,Negative,3.65,Negative,4.47,Negative,3.46,05251106E008001315,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"435","AA",07-04-2026 03:01,,,Negative,Negative,2.15,Negative,3.43,Negative,4.2,Negative,3.09,05251106E008002047,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"774","AH",07-04-2026 01:22,SecondConfirmation,,Negative,Negative,1.65,Negative,3.31,Negative,3.52,Negative,2.89,05250428E002021392,MilkSafe™ FAST CM1-3BTS ,250428E002
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"667","KP",07-04-2026 01:28,,,Negative,Negative,2.9,Negative,3.91,Negative,4.62,Negative,3.56,05250428E002019761,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"75","PW",07-04-2026 01:35,,,Negative,Negative,2.72,Negative,3.06,Negative,4.1,Negative,2.99,05251106E008000912,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"506","AL",07-04-2026 03:23,,,Negative,Negative,1.72,Negative,2.41,Negative,3.44,Negative,2.54,05251106E008018062,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"160","SS",07-04-2026 03:14,,,Negative,Negative,2.04,Negative,2.53,Negative,3.21,Negative,2.48,05250725E007003052,MilkSafe™ FAST CM1-3BTS ,250725E007
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"803","SPS",07-04-2026 01:46,,,Negative,Negative,2.72,Negative,3.84,Negative,4.56,Negative,3.57,05250428E002019387,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk2,Seinäjoki,Valio,Sjk2,False,"296","JS",07-04-2026 02:57,,,Negative,Negative,1.86,Negative,3.25,Negative,3.3,Negative,2.87,05251106E008004065,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"745","KS",07-04-2026 03:30,,,Negative,Negative,1.71,Negative,2.41,Negative,3.03,Negative,2.34,05250725E007003143,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"320","NM",07-04-2026 03:08,,,Negative,Negative,2.84,Negative,3.56,Negative,4.54,Negative,3.5,05251106E008001624,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"616","SV",07-04-2026 02:46,,,Negative,Negative,1.52,Negative,2.58,Negative,3.28,Negative,2.56,05250428E002021331,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"131","JH",07-04-2026 02:49,,,Negative,Negative,2.12,Negative,3.03,Negative,3.5,Negative,2.8,05251106E008005135,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"303","AP",07-04-2026 03:47,,,Negative,Negative,2.21,Negative,3.4,Negative,3.77,Negative,3.14,05251106E008004029,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"961","JM",07-04-2026 04:30,,,Negative,Negative,2.33,Negative,3.19,Negative,4.33,Negative,3.07,05251106E008002375,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"344","NV",07-04-2026 04:39,,,Negative,Negative,2.26,Negative,2.83,Negative,3.46,Negative,2.74,05250725E007000976,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"204","TP",07-04-2026 04:17,,,Negative,Negative,2.61,Negative,3.01,Negative,4.07,Negative,2.95,05251106E008004110,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"476","EY",07-04-2026 05:14,,,Negative,Negative,1.73,Negative,2.83,Negative,3.57,Negative,2.72,05251106E008018299,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"383","PH",07-04-2026 05:22,,,Negative,Negative,2.37,Negative,3.32,Negative,4.13,Negative,3.27,05250725E007002555,MilkSafe™ FAST CM1-3BTS ,250725E007
Oulu2,Oulu,Valio,Oulu2,False,"12","MP",07-04-2026 06:08,,,Negative,Negative,1.29,Negative,2.51,Negative,3.06,Negative,2.46,05250725E007024200,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"416","late",07-04-2026 07:27,,,Negative,Negative,1.51,Negative,2.59,Negative,3.55,Negative,2.65,05251106E008002256,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"779","SP",07-04-2026 05:57,,,Negative,Negative,2.18,Negative,3.32,Negative,3.84,Negative,3.06,05250428E002019614,MilkSafe™ FAST CM1-3BTS ,250428E002
Sjk2,Seinäjoki,Valio,Sjk2,False,"317","JK",07-04-2026 07:13,,,Negative,Negative,2.59,Negative,3.47,Negative,4.45,Negative,3.44,05251106E008004014,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"214","JP",07-04-2026 07:15,,,Negative,Negative,2.01,Negative,3.23,Negative,4.16,Negative,3.16,05251106E008004079,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"76","SV",07-04-2026 07:01,,,Negative,Negative,1.57,Negative,2.74,Negative,3.21,Negative,2.59,05251106E008018730,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"415","late",07-04-2026 09:17,,,Negative,Negative,1.61,Negative,2.43,Negative,3.28,Negative,2.55,05251106E008015587,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"7","AK",07-04-2026 08:02,,,Negative,Negative,2.3,Negative,2.83,Negative,3.52,Negative,2.71,05251106E008004092,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"77","SV",07-04-2026 08:44,,,Negative,Negative,1.72,Negative,2.78,Negative,3.26,Negative,2.59,05251106E008004400,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"413","late",07-04-2026 12:00,,,Negative,Negative,1.62,Negative,2.49,Negative,3.81,Negative,2.83,05251106E008017346,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"295","MW",07-04-2026 11:27,,,Negative,Negative,2.11,Negative,3.17,Negative,3.99,Negative,3.01,05251106E008004059,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"78","SV",07-04-2026 11:14,,,Negative,Negative,1.78,Negative,2.63,Negative,3.17,Negative,2.42,05251106E008000734,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"337","TL",07-04-2026 12:35,,,Negative,Negative,2.15,Negative,3,Negative,3.63,Negative,2.81,05251106E008004034,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"404","HARRI",07-04-2026 13:25,,,Negative,Negative,2.46,Negative,2.97,Negative,3.92,Negative,2.92,05251106E008016448,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"438","VR",07-04-2026 13:43,,,Negative,Negative,1.64,Negative,2.64,Negative,3.57,Negative,2.69,05251106E008002188,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"52","JA",07-04-2026 12:08,,,Negative,Negative,1.76,Negative,2.91,Negative,4.1,Negative,2.55,05251106E008001039,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"832","PH",07-04-2026 13:38,,,Negative,Negative,1.52,Negative,2.12,Negative,3.05,Negative,2.33,05250725E007004268,MilkSafe™ FAST CM1-3BTS ,250725E007
Oulu2,Oulu,Valio,Oulu2,False,"885","JPL",07-04-2026 12:51,,,Negative,Negative,2.02,Negative,2.77,Negative,3.89,Negative,2.77,05250725E007016146,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL03,Jyväskylä,Valio,LabraJKL03,False,"860","SA",07-04-2026 13:56,,,Negative,Negative,1.9,Negative,2.82,Negative,3.3,Negative,2.63,05250725E007003610,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"37","AM",07-04-2026 12:40,,,Negative,Negative,2.65,Negative,3.11,Negative,4.17,Negative,2.97,05251106E008000642,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"492","HK",07-04-2026 14:19,,,Negative,Negative,2.82,Negative,2.95,Negative,3.91,Negative,2.89,05251106E008002907,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"773","RH",07-04-2026 12:49,,,Negative,Negative,2.43,Negative,3.34,Negative,4.47,Negative,3.26,05250428E002019451,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"182","MN",07-04-2026 14:44,,,Negative,Negative,3.01,Negative,3.43,Negative,4.59,Negative,3.23,05251106E008015844,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"291","AS",07-04-2026 14:03,Confirmation,,Negative,Negative,2.34,Negative,3.32,Negative,4.07,Negative,3.11,05251106E008004055,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"291","AS",07-04-2026 13:57,Original,,Positive,Positive,0.96,Negative,3.75,Negative,1.38,Negative,2.47,05251106E008001692,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"42","MAKE",07-04-2026 13:06,,,Negative,Negative,1.96,Negative,2.98,Negative,3.65,Negative,2.66,05251106E008017765,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"94","TH",07-04-2026 13:44,,,Negative,Negative,1.73,Negative,3.07,Negative,3.79,Negative,2.92,05250725E007024303,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"291","AS",07-04-2026 14:08,SecondConfirmation,,Negative,Negative,2.31,Negative,3.42,Negative,3.59,Negative,3.21,05251106E008004466,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"346","TM",07-04-2026 14:52,,,Negative,Negative,2.36,Negative,3.01,Negative,3.81,Negative,2.96,05250725E007006625,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"140","RM",07-04-2026 13:35,,,Negative,Negative,2.35,Negative,2.78,Negative,3.6,Negative,2.67,05251106E008001095,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"477","PS",07-04-2026 15:19,,,Negative,Negative,2.29,Negative,3.23,Negative,4.26,Negative,3.14,05251106E008014662,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"805","JK",07-04-2026 13:41,,,Negative,Negative,2.28,Negative,3.26,Negative,3.77,Negative,3,05250428E002019713,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"113","JPM",07-04-2026 13:47,,,Negative,Negative,2.63,Negative,2.93,Negative,4.16,Negative,2.85,05251106E008017593,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"130","VS",07-04-2026 13:48,,,Negative,Negative,2.15,Negative,2.85,Negative,3.37,Negative,2.69,05251106E008001928,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"225","SS",07-04-2026 14:53,,,Negative,Negative,2.32,Negative,3.27,Negative,4.01,Negative,3.26,05251106E008004053,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"307","TM",07-04-2026 14:55,,,Negative,Negative,2.39,Negative,3.35,Negative,4.04,Negative,3.27,05251106E008004028,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"163","TR",07-04-2026 15:27,,,Negative,Negative,3.39,Negative,3.56,Negative,4.75,Negative,3.52,05251106E008002843,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"725","HI",07-04-2026 16:11,,,Negative,Negative,1.53,Negative,2.2,Negative,3.25,Negative,2.34,05251106E008008700,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"647","JJ",07-04-2026 15:30,,,Negative,Negative,2.83,Negative,3.43,Negative,4.42,Negative,3.3,05251106E008004445,MilkSafe™ FAST CM1-3BTS ,251106E008
Aanekoski1,Äänekoski,Valio,Aanekoski1,False,"60","HS",07-04-2026 15:06,,,Negative,Negative,1.73,Negative,2.57,Negative,3.46,Negative,2.58,,MilkSafe™ FAST CM1-3BTS ,
Sjk2,Seinäjoki,Valio,Sjk2,False,"321","SNN",07-04-2026 15:42,,,Negative,Negative,2.1,Negative,3.03,Negative,3.9,Negative,2.98,,MilkSafe™ FAST CM1-3BTS ,
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"576","SL",07-04-2026 16:10,,,Negative,Negative,2.33,Negative,2.92,Negative,3.71,Negative,2.83,05251106E008015955,MilkSafe™ FAST CM1-3BTS ,251106E008
